1.0	40604.355
2.0	40184.645
3.0	4096.8945
4.0	5951.7275
5.0	7066.683
6.0	7751.7334
7.0	8497.756
8.0	9300.911
9.0	10020.322
10.0	10557.095
11.0	11335.306
12.0	11671.217
13.0	12293.116
14.0	12808.122
15.0	13159.938
16.0	13647.256
17.0	14138.405
18.0	14640.767
19.0	15154.473
20.0	15492.928
21.0	15853.816
22.0	16119.723
23.0	16412.482
24.0	16971.373
25.0	17075.906
26.0	17600.738
27.0	17784.3
28.0	18110.06
29.0	18207.795
30.0	18673.518
31.0	18803.527
32.0	19153.145
33.0	19464.3
34.0	19767.512
35.0	19820.389
36.0	20215.29
37.0	20380.55
38.0	20627.277
39.0	20434.416
40.0	20663.768
41.0	20867.916
42.0	21036.4
43.0	21319.4
44.0	21325.777
45.0	21576.355
46.0	21964.35
47.0	21776.578
48.0	22014.627
49.0	22287.855
50.0	22076.494
51.0	22254.883
52.0	22581.445
53.0	22410.223
54.0	22678.572
55.0	22913.955
56.0	22724.494
57.0	22835.15
58.0	23033.7
59.0	23011.59
60.0	23151.834
61.0	23334.744
62.0	23482.71
63.0	23447.389
64.0	23636.19
65.0	23472.7
66.0	23727.95
67.0	23695.5
68.0	23824.006
69.0	23768.834
70.0	23917.166
71.0	24047.5
72.0	24150.223
73.0	24456.5
74.0	24670.344
75.0	24135.06
76.0	24296.867
77.0	24609.172
78.0	24935.777
79.0	24870.217
80.0	24786.555
81.0	24481.406
82.0	24669.777
83.0	24958.973
84.0	25172.31
85.0	25131.816
86.0	24722.795
87.0	25020.527
88.0	25190.0
89.0	24985.5
90.0	25215.506
91.0	25212.922
92.0	25329.506
93.0	24961.611
94.0	25190.66
95.0	25329.123
96.0	25293.639
97.0	25148.69
98.0	25270.555
99.0	25196.56
100.0	25179.34
101.0	25508.916
102.0	25261.79
103.0	24923.518
104.0	25115.344
105.0	25033.805
106.0	25118.09
107.0	25331.467
108.0	25568.072
109.0	25393.283
110.0	25242.268
111.0	25384.283
112.0	25208.945
113.0	25232.945
114.0	25451.123
115.0	25687.055
116.0	25662.594
117.0	25445.389
118.0	25341.611
119.0	25130.229
120.0	25227.16
121.0	25487.584
122.0	25153.305
123.0	25292.117
124.0	25254.527
125.0	25306.4
126.0	25148.805
127.0	25326.889
128.0	25203.021
129.0	25487.627
130.0	25404.605
131.0	25219.8
132.0	25455.166
133.0	25450.512
134.0	25552.762
135.0	25479.377
136.0	25341.75
137.0	25313.79
138.0	25197.916
139.0	25381.744
140.0	25196.85
141.0	24962.895
142.0	24912.777
143.0	24812.45
144.0	24924.223
145.0	24640.85
146.0	24679.855
147.0	24850.434
148.0	24717.416
149.0	24778.262
150.0	24737.6
