1.0	469.50748
2.0	464.55386
3.0	354.23984
4.0	367.4528
5.0	367.27527
6.0	367.42398
7.0	368.69775
8.0	367.4015
9.0	365.12277
10.0	370.5979
11.0	365.06668
12.0	363.77368
13.0	358.62927
14.0	366.09482
15.0	363.4514
16.0	361.40695
17.0	363.75702
18.0	364.7666
19.0	365.357
20.0	365.20782
21.0	365.1335
22.0	365.87213
23.0	364.0647
24.0	364.96432
25.0	363.81757
26.0	371.06784
27.0	366.0523
28.0	365.82187
29.0	366.62317
30.0	367.3588
31.0	369.3165
32.0	367.19345
33.0	366.81213
34.0	369.61145
35.0	362.60046
36.0	365.62402
37.0	364.18893
38.0	366.20517
39.0	366.668
40.0	362.2349
41.0	367.1399
42.0	363.214
43.0	365.1784
44.0	367.40237
45.0	360.59866
46.0	362.14056
47.0	362.8455
48.0	362.58105
49.0	359.33527
50.0	355.6884
51.0	360.47995
52.0	358.3983
53.0	360.63885
54.0	357.73306
55.0	358.27835
56.0	360.8048
57.0	362.96082
58.0	358.32825
59.0	357.00763
60.0	355.83627
61.0	361.52286
62.0	359.9581
63.0	358.30392
64.0	360.52612
65.0	363.85135
66.0	363.19955
67.0	359.40747
68.0	356.42368
69.0	352.0388
70.0	358.90048
71.0	360.96738
72.0	356.21774
73.0	355.85602
74.0	361.82434
75.0	356.64133
76.0	354.36707
77.0	355.95444
78.0	354.82413
79.0	357.83383
80.0	359.71387
81.0	357.58527
82.0	355.50635
83.0	353.9573
84.0	360.00116
85.0	357.96225
86.0	362.5749
87.0	361.5405
88.0	356.90195
89.0	353.4886
90.0	358.65402
91.0	356.04688
92.0	359.70776
93.0	354.30392
94.0	354.32965
95.0	355.29828
96.0	361.34573
97.0	357.17508
98.0	357.30923
99.0	359.84247
100.0	357.564
101.0	358.38718
102.0	354.8871
103.0	353.38254
104.0	355.06396
105.0	350.88245
106.0	353.57315
107.0	352.65952
108.0	356.12344
109.0	352.33728
110.0	350.5387
111.0	354.753
112.0	351.16656
113.0	358.78995
114.0	357.08575
115.0	356.99478
116.0	354.35144
117.0	353.75925
118.0	359.85825
119.0	359.70416
120.0	360.57062
121.0	357.9551
122.0	354.83447
123.0	353.69235
124.0	352.43213
125.0	353.4651
126.0	355.71005
127.0	353.70303
128.0	352.49603
129.0	355.35535
130.0	349.52078
131.0	351.84344
132.0	356.21695
133.0	360.33304
134.0	357.26154
135.0	354.75012
136.0	357.83954
137.0	353.09488
138.0	355.45624
139.0	354.8293
140.0	354.21368
141.0	351.1103
142.0	354.4275
143.0	350.6565
144.0	353.207
145.0	354.83008
146.0	353.80435
147.0	355.81253
148.0	353.79672
149.0	357.7368
150.0	354.5869
