1.0	305.63498
2.0	293.07605
3.0	212.02661
4.0	213.94296
5.0	201.93156
6.0	231.31558
7.0	235.97719
8.0	213.82129
9.0	237.27376
10.0	240.90114
11.0	192.22813
12.0	200.12167
13.0	216.95438
14.0	211.87073
15.0	229.93916
16.0	222.55513
17.0	211.71103
18.0	208.70341
19.0	232.4943
20.0	209.6464
21.0	218.8403
22.0	208.85551
23.0	222.07225
24.0	230.8365
25.0	210.07985
26.0	227.5095
27.0	218.09886
28.0	197.80989
29.0	221.07985
30.0	234.01901
31.0	215.33841
32.0	222.95438
33.0	253.6768
34.0	213.4867
35.0	220.03041
36.0	236.06084
37.0	199.73004
38.0	205.26996
39.0	246.43346
40.0	230.17491
41.0	220.37262
42.0	241.93536
43.0	216.46008
44.0	235.04182
45.0	244.43726
46.0	214.39925
47.0	207.4981
48.0	221.76807
49.0	235.36882
50.0	223.44867
51.0	243.4829
52.0	219.37262
53.0	230.55893
54.0	237.79468
55.0	212.77946
56.0	236.12927
57.0	215.17491
58.0	222.97339
59.0	219.29277
60.0	222.97719
61.0	252.89734
62.0	252.85551
63.0	212.90114
64.0	217.71483
65.0	245.12167
66.0	239.86311
67.0	227.80608
68.0	248.59695
69.0	236.35742
70.0	222.9962
71.0	226.09886
72.0	232.39543
73.0	209.03041
74.0	243.57034
75.0	243.57794
76.0	229.04562
77.0	225.81749
78.0	230.57034
79.0	237.6464
80.0	248.41444
81.0	232.87073
82.0	223.30418
83.0	204.9962
84.0	237.8403
85.0	231.18251
86.0	234.79848
87.0	246.87453
88.0	242.74144
89.0	239.44867
90.0	224.95438
91.0	245.4829
92.0	250.89354
93.0	232.20912
94.0	236.93536
95.0	241.52472
96.0	230.55133
97.0	230.61977
98.0	237.57414
99.0	266.11026
100.0	254.04182
101.0	232.10646
102.0	238.44487
103.0	223.07605
104.0	247.5057
105.0	230.94676
106.0	252.4829
107.0	252.53232
108.0	226.61597
109.0	225.61217
110.0	230.02281
111.0	237.30038
112.0	248.08745
113.0	241.5057
114.0	263.96198
115.0	269.38403
116.0	264.6692
117.0	246.94676
118.0	247.85931
119.0	233.4943
120.0	254.84792
121.0	251.82129
122.0	246.34981
123.0	237.74144
124.0	240.42966
125.0	228.55893
126.0	224.89734
127.0	243.85172
128.0	226.1711
129.0	259.1331
130.0	222.38023
131.0	225.25856
132.0	229.07985
133.0	249.27376
134.0	250.36882
135.0	235.42206
136.0	227.14069
137.0	222.92395
138.0	238.73764
139.0	227.19392
140.0	221.36882
141.0	242.38783
142.0	222.25475
143.0	245.06844
144.0	255.73004
145.0	239.36502
146.0	265.23193
147.0	271.72244
148.0	253.89354
149.0	242.5057
150.0	257.71484
