1.0	307.20514
2.0	330.25275
3.0	299.8608
4.0	314.1868
5.0	293.10623
6.0	302.95972
7.0	295.16483
8.0	304.348
9.0	301.38828
10.0	290.0989
11.0	303.58975
12.0	284.12088
13.0	300.76556
14.0	300.33334
15.0	286.34067
16.0	281.97803
17.0	278.9011
18.0	304.6227
19.0	283.58243
20.0	296.66666
21.0	280.29303
22.0	270.5934
23.0	279.2857
24.0	300.93774
25.0	282.43958
26.0	278.50183
27.0	280.32236
28.0	299.3663
29.0	286.6044
30.0	291.5238
31.0	310.72162
32.0	296.96704
33.0	297.30035
34.0	289.63004
35.0	308.3663
36.0	293.72894
37.0	300.79486
38.0	298.91208
39.0	283.94873
40.0	289.45422
41.0	287.31503
42.0	284.20514
43.0	288.348
44.0	292.76923
45.0	271.32968
46.0	294.71063
47.0	271.96704
48.0	326.0696
49.0	285.8535
50.0	288.0586
51.0	291.63736
52.0	293.4469
53.0	303.31134
54.0	287.76923
55.0	287.57877
56.0	284.5421
57.0	299.32968
58.0	318.3187
59.0	268.41025
60.0	293.73627
61.0	295.54944
62.0	304.67764
63.0	285.72894
64.0	264.4579
65.0	288.1099
66.0	309.28937
67.0	277.00366
68.0	301.47253
69.0	271.5531
70.0	266.38095
71.0	279.16483
72.0	260.90475
73.0	276.03296
74.0	284.91208
75.0	290.1868
76.0	297.7619
77.0	279.7802
78.0	274.23444
79.0	259.44324
80.0	271.0989
81.0	279.50183
82.0	267.1868
83.0	266.60806
84.0	284.8535
85.0	291.58243
86.0	292.20514
87.0	295.64102
88.0	272.24542
89.0	256.8718
90.0	269.0696
91.0	267.53845
92.0	256.58975
93.0	278.86447
94.0	288.07693
95.0	273.21613
96.0	289.8095
97.0	286.32236
98.0	284.7033
99.0	284.51282
100.0	275.5934
101.0	278.41757
102.0	279.8425
103.0	248.42857
104.0	275.87546
105.0	263.4249
106.0	271.42123
107.0	257.71063
108.0	271.0989
109.0	274.81686
110.0	268.5055
111.0	260.73993
112.0	275.00366
113.0	298.43588
114.0	298.32236
115.0	269.4652
116.0	276.96338
117.0	271.05493
118.0	292.07327
119.0	277.73627
120.0	277.69598
121.0	258.5531
122.0	292.80585
123.0	268.84616
124.0	290.5055
125.0	268.56412
126.0	276.7619
127.0	278.5055
128.0	273.27106
129.0	274.31134
130.0	259.97437
131.0	262.63004
132.0	267.26373
133.0	271.97803
134.0	296.24176
135.0	253.1099
136.0	260.30402
137.0	237.58241
138.0	242.50183
139.0	261.5055
140.0	253.81685
141.0	257.85715
142.0	267.7619
143.0	255.35165
144.0	266.74725
145.0	278.46887
146.0	291.96704
147.0	279.07693
148.0	283.89377
149.0	268.51282
150.0	280.6337
