1.0	1659.4988
2.0	1644.1241
3.0	1370.3383
4.0	1391.5571
5.0	1365.2798
6.0	1364.0171
7.0	1360.7153
8.0	1295.4429
9.0	1288.6497
10.0	1258.1022
11.0	1237.6423
12.0	1225.5231
13.0	1216.5475
14.0	1260.7347
15.0	1215.0098
16.0	1192.0828
17.0	1201.3601
18.0	1158.5159
19.0	1205.528
20.0	1164.657
21.0	1159.5475
22.0	1154.8467
23.0	1156.2092
24.0	1168.6545
25.0	1138.3334
26.0	1162.6252
27.0	1149.8467
28.0	1165.3674
29.0	1175.6252
30.0	1221.747
31.0	1152.8175
32.0	1134.8516
33.0	1185.8954
34.0	1115.7202
35.0	1134.2969
36.0	1145.8856
37.0	1169.6034
38.0	1125.0997
39.0	1157.5206
40.0	1159.1046
41.0	1147.5037
42.0	1176.601
43.0	1140.8638
44.0	1142.4209
45.0	1125.0243
46.0	1115.1289
47.0	1111.253
48.0	1127.9902
49.0	1107.0316
50.0	1101.5767
51.0	1145.9319
52.0	1135.3868
53.0	1111.0487
54.0	1124.0997
55.0	1139.2312
56.0	1135.5085
57.0	1133.6472
58.0	1128.4939
59.0	1085.292
60.0	1073.0438
61.0	1170.5182
62.0	1097.2433
63.0	1111.7543
64.0	1112.7031
65.0	1093.2433
66.0	1104.6788
67.0	1113.1338
68.0	1135.1558
69.0	1127.8759
70.0	1120.163
71.0	1132.146
72.0	1093.6497
73.0	1102.8954
74.0	1130.8418
75.0	1132.7104
76.0	1116.1947
77.0	1108.1509
78.0	1091.3723
79.0	1091.9635
80.0	1112.3868
81.0	1114.7543
82.0	1110.3868
83.0	1137.1582
84.0	1144.1313
85.0	1131.0948
86.0	1111.6666
87.0	1104.2506
88.0	1098.3383
89.0	1082.8418
90.0	1120.7153
91.0	1089.7737
92.0	1087.6472
93.0	1088.382
94.0	1089.5718
95.0	1045.657
96.0	1098.8418
97.0	1099.0049
98.0	1061.91
99.0	1074.2433
100.0	1062.7007
101.0	1122.0171
102.0	1094.8224
103.0	1083.691
104.0	1110.1144
105.0	1089.7104
106.0	1081.2239
107.0	1061.4574
108.0	1127.3844
109.0	1123.91
110.0	1094.7567
111.0	1109.2384
112.0	1064.6617
113.0	1100.2555
114.0	1114.8297
115.0	1070.3503
116.0	1056.2239
117.0	1060.7712
118.0	1078.2457
119.0	1101.1776
120.0	1062.7251
121.0	1042.9927
122.0	1087.382
123.0	1120.893
124.0	1043.3455
125.0	1091.0948
126.0	1078.6301
127.0	1065.5182
128.0	1062.4672
129.0	1081.8126
130.0	1013.8443
131.0	1067.4574
132.0	1084.8564
133.0	1049.0463
134.0	1062.1022
135.0	1062.7251
136.0	1059.034
137.0	1067.5012
138.0	1065.9392
139.0	1076.8954
140.0	1081.1362
141.0	1067.2335
142.0	1057.9368
143.0	1077.0803
144.0	1025.7688
145.0	1057.0632
146.0	1075.4307
147.0	1074.1119
148.0	1096.8735
149.0	1068.9221
150.0	1077.9806
